University Name,GRE AWA,GRE Quant,GRE Verbal,GPA,Degree,Course Name,Category
Arizona State University,4.5,145,161,3.58,Master,Clinical Mental Health Counseling,
Arizona State University,4.5,154,158,4,PhD,Clinical Psychology,"Social Sciences (Psychology, Sociology, Political Science)"
Arizona State University,5,148,161,3.82,PhD,Communication,
Arizona State University,5,152,158,,PhD,Communication,
Arizona State University,4.5,155,152,3.94,Master,Communication Disorders,
Arizona State University,4.5,159,157,3.97,Master,Communication Disorders,
Arizona State University,4,460,560,,Master,Communication Disorders / Speech-Language Pathology,
Arizona State University,4.5,570,570,4,Master,Communication Disorders / Speech-Language Pathology,
Arizona State University,3.5,152,154,3.94,Master,Communication Disorders & Sciences / Speech Language Pathology,
Arizona State University,5,151,154,3.97,Master,Communication Scicences And Disorders - Speech Language Pathology,
Arizona State University,4.5,155,152,3.94,Master,Communication Science & Disorders,
Arizona State University,5,150,157,3.9,Master,Communication Science And Disorder/speech Language Pathology,
Arizona State University,4,151,151,3.87,Master,Communication Sciences And Disorder,
Arizona State University,4,151,151,3.87,Master,Communication Sciences And Disorder,
Arizona State University,4,162,160,3.9,PhD,Communication Studies,
Arizona State University,3.5,144,150,3.82,Master,Communicative Disorders,
Arizona State University,5,155,164,3.92,Master,Communicative Disorders  - Speech,
Arizona State University,5,155,164,3.92,Master,Communicative Disorders  - Speech,
Arizona State University,4,163,153,84.17,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,790,430,8.62,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,790,490,70,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,160,149,79,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,164,149,81,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,800,610,77,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,740,570,85,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,164,153,76,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,800,350,68,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,770,480,8.31,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,730,510,8.67,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,790,690,64.5,Master,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,800,470,6.5,Both MS and PhD,Comp Science/Comp Networks/Comp Engg,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,164,148,7.81,Master,Computational Science,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,166,150,7.88,Master,Computational Science,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,162,152,8.95,Master,Computational Science,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,165,147,2.92,PhD,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,151,146,3.66,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,165,147,2.92,PhD,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,790,710,82.5,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,165,162,9.01,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,2.5,800,670,8.1,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,161,156,9.4,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,165,157,73,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,168,159,72.48,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,161,149,8.64,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,165,147,9.48,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,770,440,8.59,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,162,158,8.19,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,166,143,87,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,317,155,3.91,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,163,151,9.17,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,168,162,7.72,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,,,,0,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,157,145,7.85,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,680,470,80,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,730,600,7.73,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,166,153,9.1,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,800,580,7.76,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,,167,151,6.92,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,800,630,7.95,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,165,149,8.67,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,,,,8.82,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,165,147,74.75,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,168,154,9.43,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,800,710,58.5,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,162,148,70,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4.5,170,165,70,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,162,159,9.4,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,162,142,9.02,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,167,148,8.67,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4.5,163,151,7.932,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,169,152,8.24,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,168,164,64.8,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,164,151,8.96,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,159,148,68.5,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,170,160,8.6,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,162,160,8.7,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,166,154,7.57,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,163,152,8.2,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,167,152,69,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,2.5,800,540,69.4,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,164,147,9.42,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,800,600,8.7,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,163,150,8.31,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,720,560,72.06,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,170,163,78,Both MS and PhD,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4.5,157,158,6.9,Both MS and PhD,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,800,570,8.43,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,800,640,8.79,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4.5,160,150,81,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,780,590,85,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,157,156,73.2,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,750,650,69,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,800,660,73,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4.5,800,600,8,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,168,155,8.88,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,165,156,87,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,,,,0,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,166,149,8.75,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4.5,170,162,8.8,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,168,161,8.77,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,158,150,9.28,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,750,660,81,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,780,500,6.28,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,163,149,8.9,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,165,152,7.7,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,4,163,156,7.13,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3.5,164,150,7.4,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
Arizona State University,3,168,156,9,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
